Stores,Alarms,AlarmItems,TempMean,Humidity,Pressure,TempMin,TempMax
239,157,6212,16.516666,64.010416,1012.200000,12.2000,22.3000
239,155,6212,16.984375,62.739583,1015.941666,11.8000,22.6000
239,152,6212,17.127083,64.739583,1016.531944,11.3000,21.7000
239,131,6212,17.091666,71.500000,1013.534722,12.8000,22.3000
239,124,6212,16.637500,71.854166,1016.380555,11.5000,20.8000
239,149,6212,17.297916,63.322916,1016.777777,13.1000,22.7000
239,157,6212,17.675000,70.395833,1016.047222,11.6000,24.5000
239,127,6212,14.607291,62.666666,1007.395833,11.5000,18.5000
239,143,6212,13.921875,69.968750,1011.262500,9.0000,20.1000
239,98,6212,15.327083,63.958333,1014.845833,10.6000,20.2000
239,75,6212,16.133333,68.218750,1016.115277,10.5000,22.3000
239,151,6212,18.200000,71.510416,1018.222222,12.3000,25.4000
239,194,6212,19.185416,66.312500,1023.601388,12.7000,27.3000
239,170,6212,18.663157,66.231578,1027.897183,14.1000,24.1000
239,279,6212,21.011458,57.812500,1023.830555,12.7000,28.8000
239,185,6212,19.087500,62.500000,1018.377777,15.4000,25.2000
239,169,6212,18.395789,58.957894,1021.363380,11.9000,25.3000
239,105,6212,17.736842,52.610526,1022.852112,11.1000,24.2000
239,141,6212,18.687368,46.936842,1017.429577,12.7000,24.6000
239,159,6212,20.651612,52.720430,1014.754285,13.5000,27.7000
239,158,6212,19.807291,65.906250,1012.783333,15.3000,26.7000
239,165,6212,17.209375,72.197916,1010.309722,15.4000,19.5000
239,127,6212,17.931250,63.322916,1012.318055,14.0000,24.3000
239,129,6212,18.822916,66.791666,1016.015277,12.8000,27.0000
239,178,6212,20.426595,75.542553,1019.172857,17.0000,25.4000
239,158,6212,17.380208,63.083333,1014.772222,13.4000,22.3000
240,130,6227,16.885416,72.604166,1017.550000,12.9000,20.8000
240,202,6227,19.808333,71.312500,1017.036111,15.5000,27.2000
240,251,6227,21.410638,61.968085,1014.731428,14.0000,28.8000
241,313,6249,22.589473,60.378947,1015.635211,17.5000,29.8000
241,151,6249,17.595833,67.927083,1017.520833,14.0000,22.0000
241,106,6249,18.712631,71.400000,1017.094366,13.7000,24.9000
241,283,6249,21.891666,66.343750,1014.876388,14.9000,30.3000
241,195,6249,21.122916,72.479166,1012.943055,17.1000,25.8000
241,231,6249,21.440625,75.083333,1013.772222,17.9000,26.9000
241,201,6249,20.295833,61.427083,1016.038888,16.2000,25.5000
241,193,6249,19.371875,60.500000,1013.800000,14.6000,25.4000
241,145,6249,20.804166,58.489583,1012.315277,13.7000,27.6000
241,134,6249,20.551041,67.197916,1012.066666,14.5000,27.2000
241,208,6249,20.992631,70.378947,1014.681690,14.7000,27.5000
241,392,6249,22.685106,72.765957,1015.254285,17.2000,29.3000
241,627,6249,24.855208,63.166666,1016.215277,17.2000,33.1000
241,486,6249,24.720833,53.791666,1018.991666,19.4000,32.0000
241,427,6249,24.545833,67.114583,1018.977777,18.6000,31.4000
241,457,6249,23.854166,71.250000,1011.350000,18.9000,30.1000
241,206,6249,21.717708,71.593750,1014.543055,16.5000,27.5000
241,368,6249,23.887500,63.781250,1017.541666,16.0000,30.3000
241,315,6249,25.094791,58.406250,1017.751388,19.3000,31.7000
241,393,6249,22.277894,82.831578,1020.181690,17.6000,29.4000
241,226,6249,22.097916,63.145833,1022.712500,16.2000,28.6000
241,254,6249,23.113541,59.979166,1020.970833,15.4000,30.4000
241,220,6249,22.576041,66.802083,1016.901388,18.1000,27.3000
241,128,6249,19.842105,60.989473,1016.777464,17.4000,24.4000
