Stores,Alarms,AlarmItems,TempMean,Humidity,Pressure,TempMin,TempMax
58,20,1684,0.541666,91.916666,1007.137500,-0.5000,2.0000
58,22,1684,2.304166,92.541666,1005.712500,0.5000,5.4000
58,13,1684,4.633333,88.125000,1007.862500,2.1000,6.8000
58,21,1684,3.770833,90.208333,1012.716666,1.4000,6.0000
58,21,1684,2.245833,95.833333,1014.291666,-1.0000,5.1000
58,25,1684,-0.508333,85.750000,1010.158333,-1.7000,0.8000
58,15,1684,0.191666,88.000000,1003.854166,-0.5000,1.2000
58,21,1684,-0.133333,79.333333,1009.745833,-5.1000,3.1000
58,26,1684,0.775000,82.458333,1006.562500,-0.5000,1.8000
58,16,1684,1.208333,80.500000,1004.145833,0.1000,2.2000
58,20,1684,2.354166,71.541666,1007.316666,-1.2000,6.1000
58,19,1684,3.175000,94.916666,1002.070833,0.5000,6.4000
58,32,1684,9.091666,87.416666,1000.812500,4.8000,13.0000
58,22,1684,6.904166,86.791666,1003.320833,2.8000,10.9000
58,34,1684,5.433333,69.208333,1020.441666,1.9000,10.0000
58,20,1684,6.300000,69.750000,1017.345833,3.4000,10.0000
58,23,1684,9.170833,78.125000,1010.154166,0.8000,16.3000
58,44,1684,10.587500,79.291666,1007.612500,3.1000,19.3000
58,16,1684,6.937500,79.000000,1014.370833,4.0000,10.3000
58,29,1684,5.712500,69.916666,1018.108333,3.0000,9.9000
58,31,1684,7.495833,71.958333,1013.958333,4.1000,11.8000
58,38,1684,9.566666,76.041666,1011.850000,6.2000,13.7000
58,47,1684,8.008333,93.375000,1014.037500,6.3000,10.9000
58,26,1684,7.241666,96.666666,1015.054166,3.1000,10.4000
58,32,1684,8.675000,92.458333,1015.287500,2.7000,14.2000
58,29,1684,10.512500,80.000000,1024.354166,6.3000,15.1000
58,59,1684,14.116666,71.125000,1030.033333,5.4000,20.8000
58,29,1684,15.212500,74.416666,1030.625000,7.4000,21.3000
58,51,1684,17.250000,68.000000,1020.504166,10.3000,25.9000
58,31,1684,12.737500,61.000000,1018.862500,6.9000,17.0000
58,33,1684,10.037500,70.250000,1015.395833,2.9000,16.2000
58,27,1684,11.895833,68.458333,1008.354166,7.5000,17.2000
58,25,1684,10.079166,74.625000,1007.879166,7.5000,13.9000
58,24,1684,8.225000,83.250000,1003.870833,5.7000,12.4000
58,27,1684,8.533333,81.500000,1008.229166,6.0000,11.8000
58,17,1684,10.025000,72.875000,1011.866666,6.8000,13.3000
58,20,1684,10.400000,80.250000,1010.691666,7.2000,15.0000
58,19,1684,10.845833,80.625000,1011.583333,7.4000,14.9000
58,33,1684,9.945833,83.833333,1002.575000,7.2000,16.4000
58,23,1684,8.162500,87.708333,1003.837500,6.1000,11.2000
58,46,1684,9.016666,68.166666,1014.304166,4.5000,13.3000
58,23,1684,9.325000,70.625000,1015.162500,3.5000,13.9000
58,38,1684,8.870833,68.958333,1025.070833,2.4000,14.7000
58,34,1684,11.733333,60.208333,1028.837500,2.6000,18.6000
58,46,1684,13.879166,60.666666,1027.833333,4.7000,21.0000
58,39,1684,14.487500,65.250000,1024.020833,5.4000,21.9000
58,37,1684,14.054166,65.250000,1018.112500,5.1000,20.7000
58,36,1684,15.395833,62.708333,1013.295833,9.7000,21.8000
58,37,1684,15.412500,75.333333,1010.054166,8.0000,22.5000
58,36,1684,12.883333,83.458333,1018.729166,7.2000,15.8000
58,52,1684,12.595833,72.916666,1019.700000,5.5000,18.7000
58,30,1684,15.012500,68.500000,1017.662500,6.7000,22.2000
58,47,1684,16.795833,62.458333,1018.729166,10.1000,23.9000
58,39,1684,16.620833,62.208333,1017.929166,9.1000,24.0000
58,62,1684,18.658333,59.250000,1014.204166,10.1000,25.2000
58,45,1684,15.887500,76.541666,1013.829166,11.3000,22.8000
58,49,1684,14.066666,81.666666,1018.087500,9.4000,19.3000
58,38,1684,14.500000,70.708333,1023.620833,8.6000,19.8000
58,24,1684,13.954166,61.083333,1027.683333,6.0000,20.6000
58,41,1684,13.379166,65.458333,1024.762500,5.2000,19.1000
58,30,1684,15.412500,65.083333,1018.808333,8.6000,21.5000
58,31,1684,16.716666,62.375000,1024.262500,6.3000,24.1000
58,26,1684,16.037500,59.541666,1027.566666,7.7000,22.2000
58,47,1684,15.525000,59.291666,1025.845833,7.5000,21.7000
58,53,1684,16.883333,73.625000,1025.112500,11.7000,22.5000
58,39,1684,16.420833,86.000000,1024.570833,11.0000,20.7000
58,69,1684,16.333333,84.500000,1023.287500,13.2000,21.1000
58,53,1684,19.700000,68.541666,1019.812500,12.5000,25.8000
59,67,1703,20.166666,64.666666,1018.229166,14.0000,25.8000
59,45,1703,18.750000,60.250000,1019.412500,14.2000,23.3000
59,77,1703,18.779166,66.208333,1017.100000,13.0000,25.7000
59,68,1703,20.225000,60.916666,1015.029166,10.2000,27.5000
59,79,1703,20.733333,73.916666,1015.204166,14.4000,26.8000
59,123,1703,19.458333,73.208333,1010.083333,15.2000,24.3000
59,34,1703,18.204166,55.833333,1013.904166,12.9000,23.7000
59,46,1703,15.966666,65.208333,1019.700000,9.9000,20.4000
60,43,1728,16.054166,62.833333,1018.616666,7.0000,22.3000
60,62,1728,18.562500,64.375000,1015.229166,9.3000,26.4000
60,44,1728,18.650000,65.666666,1014.845833,9.9000,25.3000
60,32,1728,18.812500,76.250000,1010.483333,13.0000,25.4000
60,40,1728,15.845833,68.625000,1008.591666,13.8000,19.2000
60,41,1728,16.004166,72.291666,1007.733333,13.1000,19.1000
60,42,1728,15.912500,68.291666,1009.666666,11.3000,20.7000
60,38,1728,16.400000,64.750000,1012.329166,11.2000,21.5000
60,34,1728,16.383333,65.958333,1015.966666,10.4000,21.3000
60,36,1728,15.541666,74.375000,1016.129166,9.1000,20.5000
60,31,1728,16.616666,73.916666,1013.600000,12.3000,20.3000
60,38,1728,16.066666,75.125000,1016.525000,9.5000,19.8000
60,37,1728,17.070833,65.625000,1017.220833,11.8000,21.4000
60,46,1728,17.737500,71.541666,1016.312500,10.4000,24.2000
60,35,1728,13.975000,65.291666,1008.258333,10.8000,17.4000
60,33,1728,13.850000,64.500000,1012.012500,9.0000,19.2000
60,25,1728,14.362500,64.625000,1015.412500,8.7000,19.4000
60,23,1728,15.670833,67.583333,1016.195833,8.7000,21.9000
60,59,1728,18.245833,69.125000,1018.262500,10.9000,24.7000
60,37,1728,18.845833,68.583333,1023.366666,11.1000,25.9000
60,48,1728,18.020833,65.875000,1027.625000,10.2000,23.1000
60,61,1728,19.741666,58.458333,1023.837500,8.6000,27.2000
60,57,1728,18.916666,62.125000,1018.258333,13.2000,23.9000
60,44,1728,17.741666,60.291666,1021.075000,9.9000,23.4000
60,40,1728,16.483333,57.458333,1022.733333,9.0000,22.5000
60,57,1728,17.929166,47.791666,1017.645833,10.4000,23.6000
60,28,1728,19.941666,49.791666,1014.920833,11.3000,26.2000
60,36,1728,18.920833,62.291666,1012.950000,12.0000,24.7000
60,26,1728,16.829166,74.208333,1010.562500,14.6000,19.4000
60,37,1728,17.641666,62.333333,1012.687500,12.3000,23.1000
60,49,1728,18.366666,65.166666,1016.337500,10.9000,25.5000
60,35,1728,20.216666,74.708333,1019.183333,15.7000,25.4000
60,43,1728,16.216666,64.333333,1015.100000,11.7000,20.3000
60,45,1728,15.400000,75.958333,1017.291666,10.5000,19.2000
60,32,1728,19.395652,72.652173,1016.750000,13.2000,25.5000
60,71,1728,21.104166,60.458333,1014.700000,11.2000,27.7000
60,76,1728,23.287500,53.416666,1015.662500,17.0000,28.9000
60,32,1728,16.666666,67.791666,1017.820833,13.4000,20.3000
60,38,1728,18.475000,71.458333,1017.070833,12.2000,25.4000
60,70,1728,21.137500,63.416666,1014.795833,12.3000,28.4000
60,58,1728,20.570833,75.916666,1012.883333,14.0000,24.3000
60,62,1728,21.354166,74.250000,1014.008333,17.6000,26.6000
60,36,1728,20.075000,55.000000,1016.200000,15.1000,25.2000
60,47,1728,18.637500,58.083333,1013.941666,12.0000,25.0000
60,41,1728,20.279166,51.750000,1012.262500,11.4000,27.3000
60,39,1728,20.504166,62.166666,1011.845833,12.8000,26.7000
60,67,1728,20.891666,66.625000,1014.716666,12.9000,27.2000
60,101,1728,23.145833,66.708333,1014.966666,15.9000,30.4000
60,125,1728,24.779166,60.833333,1015.991666,15.6000,32.6000
60,111,1728,24.750000,53.125000,1018.791666,18.1000,31.1000
60,97,1728,23.137500,67.291666,1018.504166,15.8000,29.3000
60,91,1728,23.175000,74.625000,1010.945833,18.2000,28.1000
60,53,1728,20.633333,73.333333,1014.533333,14.8000,26.0000
60,97,1728,23.533333,66.625000,1017.016666,14.6000,29.1000
60,74,1728,24.412500,61.208333,1017.241666,19.3000,28.9000
60,67,1728,21.800000,78.625000,1020.183333,15.5000,28.0000
60,47,1728,21.129166,62.375000,1022.691666,13.7000,27.8000
60,62,1728,22.187500,59.791666,1020.937500,12.5000,29.4000
60,58,1728,22.129166,65.625000,1017.116666,16.2000,26.8000
60,41,1728,19.370833,60.958333,1017.437500,17.0000,22.5000
60,33,1728,19.691666,66.083333,1016.370833,13.0000,24.8000
60,37,1728,22.816666,61.041666,1012.387500,13.0000,29.9000
60,95,1728,25.383333,58.875000,1009.083333,20.7000,30.7000
60,56,1728,21.650000,68.750000,1013.504166,16.2000,27.1000
60,53,1728,18.933333,68.916666,1014.362500,13.6000,21.5000
60,27,1728,14.887500,80.125000,1014.712500,11.0000,19.3000
60,23,1728,14.534782,81.869565,1013.869565,11.8000,18.7000
60,35,1728,17.891666,90.458333,1008.000000,14.7000,20.4000
60,37,1728,19.037500,86.791666,1006.645833,16.2000,23.3000
60,33,1728,18.533333,81.416666,1015.116666,15.3000,21.9000
60,43,1728,20.295833,78.333333,1015.283333,15.7000,24.9000
60,39,1728,17.320833,87.250000,1016.079166,13.6000,23.2000
60,34,1728,17.508333,74.916666,1018.762500,11.0000,21.6000
60,27,1728,18.916666,77.000000,1016.762500,16.7000,21.0000
60,30,1728,18.050000,72.875000,1013.800000,13.3000,20.2000
60,26,1728,15.416666,70.125000,1020.425000,9.5000,20.7000
60,23,1728,18.387500,73.833333,1018.087500,10.3000,23.8000
60,37,1728,19.945833,74.291666,1009.858333,14.2000,26.4000
60,31,1728,16.354166,78.041666,1005.308333,13.4000,18.8000
60,23,1728,12.758333,84.666666,1006.345833,9.8000,17.8000
60,11,1728,13.525000,77.916666,1011.279166,9.0000,18.2000
60,32,1728,14.379166,84.458333,1008.087500,11.6000,17.7000
60,26,1728,15.637500,83.625000,1016.637500,12.4000,18.9000
60,30,1728,16.758333,83.333333,1016.900000,13.6000,20.5000
60,30,1728,16.016666,96.666666,1013.570833,14.3000,17.4000
60,28,1728,16.145833,89.916666,1017.975000,14.1000,19.0000
60,21,1728,15.275000,87.416666,1024.941666,11.8000,19.5000
60,21,1728,16.616666,88.125000,1028.037500,11.6000,20.3000
60,36,1728,17.650000,86.375000,1023.104166,15.5000,20.8000
60,27,1728,16.570833,84.333333,1019.912500,11.5000,20.2000
60,47,1728,16.304166,82.916666,1020.329166,10.1000,22.4000
60,50,1728,16.054166,89.583333,1015.741666,10.4000,20.3000
60,30,1728,16.933333,90.625000,1010.637500,9.9000,19.6000
60,21,1728,13.116666,85.166666,1015.937500,8.5000,17.6000
60,24,1728,15.629166,78.500000,1019.525000,12.1000,19.6000
61,44,1786,16.345833,77.500000,1018.091666,12.0000,20.6000
61,29,1786,14.558333,91.791666,1014.654166,12.2000,17.4000
61,23,1786,13.450000,81.541666,1016.979166,10.7000,15.9000
61,28,1786,12.687500,79.083333,1019.908333,7.5000,17.3000
61,22,1786,13.658333,78.250000,1017.762500,8.9000,17.7000
61,20,1786,13.550000,78.083333,1017.675000,9.0000,17.1000
61,27,1786,12.775000,81.958333,1020.512500,5.4000,17.8000
61,40,1786,16.670833,79.083333,1016.558333,12.2000,19.8000
61,24,1786,18.354166,72.666666,1012.275000,11.7000,25.6000
61,28,1786,18.091666,80.375000,1013.800000,14.7000,21.9000
61,42,1786,18.175000,78.041666,1012.225000,14.8000,20.6000
61,41,1786,15.808333,75.708333,1001.370833,10.7000,23.6000
61,30,1786,11.775000,72.833333,1008.779166,9.5000,15.2000
61,17,1786,10.654166,73.875000,1009.083333,7.5000,14.1000
61,23,1786,9.208333,67.958333,1020.508333,5.8000,13.3000
61,26,1786,9.566666,70.125000,1033.195833,5.2000,13.8000
61,29,1786,13.458333,80.708333,1022.979166,9.7000,15.7000
61,28,1786,15.550000,85.916666,1018.600000,12.7000,18.0000
61,24,1786,10.612500,65.083333,1020.975000,6.0000,14.2000
61,18,1786,9.441666,79.833333,1024.125000,3.4000,13.8000
61,16,1786,12.083333,77.875000,1013.441666,10.0000,14.9000
61,27,1786,9.283333,79.666666,1010.416666,6.1000,13.5000
61,18,1786,8.554166,84.958333,1004.766666,6.0000,12.1000
61,14,1786,10.137500,68.208333,1012.320833,7.3000,12.9000
61,16,1786,10.616666,91.541666,1020.529166,5.4000,14.7000
61,14,1786,13.504166,90.125000,1016.737500,10.9000,16.1000
61,18,1786,11.970833,88.625000,1009.441666,7.4000,15.6000
61,10,1786,8.829166,84.875000,1016.845833,5.3000,12.9000
61,24,1786,10.541666,78.166666,1019.595833,6.5000,12.9000
61,21,1786,12.675000,84.416666,1019.375000,9.7000,15.4000
62,27,1828,11.925000,86.083333,1023.175000,5.2000,18.3000
62,32,1828,13.491666,86.500000,1019.087500,8.2000,17.0000
62,21,1828,14.650000,83.208333,1020.216666,11.3000,20.6000
62,20,1828,15.629166,82.583333,1021.091666,11.1000,21.5000
62,27,1828,13.733333,80.125000,1014.566666,10.8000,16.8000
62,23,1828,13.170833,82.166666,1013.929166,9.2000,18.3000
62,18,1828,13.466666,87.791666,1017.595833,7.5000,21.0000
62,23,1828,11.895833,94.791666,1019.270833,7.5000,19.1000
62,27,1828,10.650000,84.833333,1022.191666,3.6000,14.5000
62,24,1828,7.670833,84.458333,1025.175000,2.5000,12.6000
62,19,1828,9.916666,79.250000,1025.845833,5.4000,14.0000
62,19,1828,10.550000,90.833333,1024.925000,3.9000,13.8000
62,23,1828,9.829166,74.958333,1023.504166,6.7000,13.1000
62,23,1828,10.683333,79.541666,1004.287500,8.7000,13.2000
62,20,1828,7.800000,70.416666,1011.487500,5.5000,10.6000
62,22,1828,10.362500,77.375000,1005.154166,7.3000,12.0000
62,21,1828,7.962500,91.041666,999.570833,4.7000,10.7000
62,19,1828,4.491666,83.666666,1003.116666,0.9000,7.6000
62,20,1828,2.283333,83.458333,1020.520833,-2.1000,4.7000
62,19,1828,5.283333,84.208333,1013.920833,3.7000,6.8000
62,23,1828,9.725000,91.000000,994.975000,4.7000,15.4000
62,15,1828,7.562500,88.125000,1011.525000,4.0000,10.4000
62,14,1828,8.950000,89.375000,1014.545833,4.6000,11.0000
62,18,1828,8.550000,91.500000,1016.850000,5.3000,12.0000
62,25,1828,6.229166,89.875000,1027.700000,1.5000,10.9000
62,14,1828,6.466666,92.791666,1022.154166,-1.1000,10.0000
62,20,1828,9.504166,98.166666,1014.833333,8.2000,10.0000
62,10,1828,8.537500,94.208333,1010.616666,3.6000,12.5000
62,28,1828,8.566666,97.666666,1011.620833,4.2000,12.2000
62,27,1828,7.470833,98.958333,1019.258333,3.6000,11.0000
62,29,1828,7.491666,99.541666,1017.791666,3.3000,9.7000
62,19,1828,8.591666,97.458333,1009.250000,7.6000,9.7000
62,22,1828,10.154166,94.333333,1008.575000,9.4000,11.3000
62,27,1828,9.733333,98.291666,1013.833333,8.0000,10.8000
62,30,1828,9.458333,92.416666,1017.500000,8.1000,11.4000
62,25,1828,9.308333,91.833333,1025.795833,8.4000,10.8000
62,23,1828,8.716666,93.333333,1030.012500,6.9000,11.7000
62,21,1828,7.150000,81.000000,1035.829166,5.5000,9.2000
62,19,1828,4.370833,86.250000,1040.329166,-0.9000,7.0000
62,19,1828,5.050000,83.333333,1035.354166,0.6000,7.5000
62,26,1828,5.062500,80.375000,1030.354166,4.3000,6.0000
62,17,1828,5.054166,81.583333,1024.908333,4.4000,5.9000
62,17,1828,5.112500,74.250000,1026.737500,4.5000,5.8000
62,20,1828,4.166666,76.666666,1026.720833,2.5000,5.3000
62,19,1828,1.962500,88.125000,1022.362500,1.1000,2.7000
62,21,1828,2.391666,91.791666,1015.958333,1.5000,3.4000
62,10,1828,2.979166,89.416666,1016.554166,1.6000,3.9000
62,23,1828,-0.945833,90.250000,1018.600000,-3.4000,2.4000
62,15,1828,-1.583333,87.791666,1024.170833,-4.2000,0.9000
62,16,1828,1.487500,77.250000,1026.704166,-3.1000,3.9000
62,15,1828,2.183333,82.083333,1015.850000,1.0000,3.6000
62,16,1828,3.758333,82.000000,1010.691666,2.7000,4.8000
62,23,1828,5.204166,94.666666,1009.504166,3.1000,6.4000
62,19,1828,5.866666,96.958333,998.170833,5.1000,8.8000
62,29,1828,9.141666,94.333333,993.620833,7.0000,10.9000
62,19,1828,5.275000,73.375000,1008.487500,2.4000,7.5000
62,22,1828,2.866666,90.000000,1022.425000,0.9000,6.2000
62,27,1828,4.479166,92.750000,1011.579166,2.6000,9.1000
62,29,1828,9.141666,96.125000,997.579166,7.1000,10.4000
62,22,1828,6.629166,90.000000,987.987500,4.0000,9.7000
62,27,1828,5.962500,89.083333,987.029166,2.6000,7.6000
62,24,1828,4.629166,76.166666,1002.658333,3.2000,5.7000
62,21,1828,4.208333,81.083333,1016.216666,3.6000,4.8000
62,24,1828,2.808333,82.916666,1028.258333,1.1000,4.5000
62,20,1828,1.658333,84.708333,1028.279166,0.0000,3.0000
62,23,1828,1.525000,91.458333,1029.066666,-0.1000,2.7000
62,15,1828,0.620833,95.750000,1029.154166,0.0000,1.7000
62,20,1828,0.733333,74.708333,1017.737500,-0.2000,1.9000
62,19,1828,-0.145833,87.041666,1020.400000,-1.0000,1.2000
62,20,1828,2.783333,94.833333,1023.195833,0.9000,4.3000
62,27,1828,3.012500,92.833333,1015.687500,2.3000,3.7000
62,45,1828,4.037500,97.416666,1013.008333,3.3000,4.8000
62,46,1828,4.833333,97.750000,1003.100000,3.8000,5.4000
62,21,1828,1.204166,94.958333,1007.354166,0.2000,4.7000
62,14,1828,0.945833,95.208333,1013.612500,-1.8000,2.6000
62,9,1828,0.112500,88.708333,1022.879166,-2.7000,3.0000
62,7,1828,5.454166,84.791666,1022.400000,2.8000,7.3000
62,13,1828,6.337500,88.083333,1022.320833,3.7000,8.2000
62,28,1828,7.604166,94.958333,1018.858333,6.8000,8.1000
62,13,1828,6.225000,88.333333,1021.554166,3.8000,7.8000
62,30,1828,6.904166,95.833333,1018.079166,6.3000,7.3000
62,17,1828,4.404166,89.875000,1021.654166,1.3000,7.8000
62,15,1828,5.004166,93.375000,1025.016666,2.3000,7.6000
62,8,1828,6.300000,71.916666,1008.791666,3.5000,8.3000
62,21,1828,2.541666,52.208333,1026.345833,-0.5000,5.8000
62,32,1828,1.125000,79.375000,1033.350000,-1.1000,4.0000
62,16,1828,4.266666,89.375000,1023.220833,0.6000,7.2000
62,22,1828,4.250000,89.500000,1021.633333,-1.3000,7.0000
62,21,1828,0.137500,94.750000,1027.450000,-3.4000,3.1000
62,19,1828,4.450000,95.250000,1018.675000,2.8000,6.8000
62,28,1828,4.070833,92.833333,995.891666,1.5000,6.8000
62,33,1828,0.708333,81.083333,1013.954166,-1.5000,2.3000
62,15,1828,-0.537500,89.333333,1022.350000,-2.8000,2.1000
62,30,1828,4.545833,89.708333,1011.854166,1.1000,7.3000
62,26,1828,3.458333,94.583333,1003.441666,0.5000,5.6000
62,19,1828,5.641666,91.083333,988.070833,3.2000,8.3000
62,19,1828,1.366666,61.708333,997.904166,-2.1000,3.5000
62,19,1828,4.179166,88.125000,1002.191666,0.6000,7.4000
62,19,1828,6.083333,93.625000,997.550000,4.9000,6.8000
62,24,1828,2.220833,89.750000,993.729166,-2.5000,5.2000
62,19,1828,-1.475000,83.875000,1012.858333,-4.1000,1.4000
62,20,1828,-0.666666,96.250000,1018.162500,-2.2000,0.8000
62,16,1828,-0.550000,96.458333,1019.254166,-1.4000,1.1000
62,19,1828,0.550000,93.625000,1015.587500,-1.4000,2.1000
62,22,1828,-0.245833,95.291666,1009.625000,-1.2000,0.9000
62,22,1828,-1.400000,79.291666,1007.141666,-2.7000,0.0000
62,12,1828,-2.316666,77.583333,1013.987500,-3.2000,-0.7000
62,18,1828,-3.166666,79.875000,1012.175000,-4.0000,-2.2000
62,26,1828,-1.145833,95.291666,999.625000,-3.5000,1.1000
62,28,1828,2.300000,98.916666,986.095833,0.5000,3.1000
62,28,1828,2.175000,95.958333,989.408333,0.1000,3.5000
62,24,1828,0.362500,85.958333,999.475000,-2.3000,2.7000
62,22,1828,0.412500,85.958333,1001.820833,-2.7000,2.5000
62,29,1828,0.400000,85.666666,1000.858333,-1.5000,1.2000
62,29,1828,0.812500,85.041666,999.304166,-1.3000,1.9000
62,25,1828,1.208333,90.166666,1000.150000,0.6000,1.8000
62,17,1828,0.737500,90.750000,1013.479166,-1.2000,1.7000
62,29,1828,0.895833,87.208333,1020.379166,-1.2000,2.9000
62,36,1828,3.662500,87.083333,1018.595833,0.8000,5.8000
62,37,1828,2.750000,95.166666,1019.258333,1.9000,3.9000
62,31,1828,3.866666,94.916666,1006.183333,3.0000,5.7000
62,37,1828,5.466666,88.375000,1004.541666,4.8000,6.1000
62,36,1828,6.095833,85.875000,994.779166,5.2000,7.5000
62,20,1828,4.520833,91.166666,992.395833,2.9000,6.4000
62,26,1828,3.091666,78.625000,1004.429166,1.4000,4.5000
62,21,1828,2.041666,76.875000,1024.341666,-0.6000,4.6000
62,50,1828,6.720833,90.333333,1025.954166,4.2000,8.3000
62,29,1828,5.525000,95.000000,1031.662500,4.2000,6.7000
62,38,1828,5.041666,82.291666,1030.316666,1.7000,9.6000
62,47,1828,6.712500,71.416666,1021.358333,1.6000,9.8000
62,41,1828,6.791666,91.750000,1021.929166,4.4000,10.6000
62,31,1828,5.691666,89.666666,1016.025000,1.0000,11.4000
62,17,1828,5.529166,88.208333,1008.720833,1.6000,7.5000
62,16,1828,6.054166,86.541666,1016.187500,4.0000,8.6000
62,25,1828,6.679166,96.625000,1019.712500,2.8000,8.4000
62,23,1828,1.112500,75.958333,1040.712500,-0.3000,2.9000
